country,species,area,environment,unit,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Morocco,Marine fishes nei,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,132.44,201.81,248.33,216,315,102,30.61,40,164,60,60,60,86,73.05,0,...,...,...,...,47.92,60,...
Morocco,Mediterranean mussel,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6,0,25,29,28,0,0,0,8.88,104.89,36.4,...,...,...,...
Morocco,Pacific cupped oyster,"Atlantic, Eastern Central",Brackishwater,USD 1000,250.55,358.05,40.95,502.71,511.94,490,840.54,1218.29,750.51,281.19,271.16,486.75,358,676.71,514.17,550.32,300.12,335.4,566.1,623.82,494.4,738.72,736.8,1035.32,590.06,590.04,537.82,548.25,450.48,497.62,906
Morocco,Penaeus shrimps nei,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,779.83,469.91,102.37,19.8,0,0,0,0,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...
Morocco,Yesso scallop,"Atlantic, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,147,10,3,9,...,...,...,...,...,...,0,0,0,0,0,0,0,...
Mozambique,Elkhorn sea moss,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,31.4,42,18.4,7.2,3,13.8,14,4.6,...,...,...,...,...
Mozambique,Giant tiger prawn,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,2500,830,1505,3318,2988,2076,3612,2244,4002,2500.76,196.72,47.51,46.27
Mozambique,Indian white prawn,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,500,830,1498,3318,2982,2082,...,...,...,...,...,...,...
Mozambique,Japanese meagre,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,12.23,145.68,254.8,287.19
Mozambique,Spiny eucheuma,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,78.25,...,4,...,...,...,...,...,...,...,...,...
Mozambique,Tilapias nei,Africa - Inland waters,Brackishwater,USD 1000,0,0,23.25,8.09,3.81,4.5,7.5,7.5,6.4,3.2,0,0,0,0,0,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,...
Myanmar,Aquatic invertebrates nei,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,111,41161.5,27349,1725.6,1731,3606,23407.5
Myanmar,Barramundi(=Giant seaperch),"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,180,150,240,280,280,297.5,380
Myanmar,Elkhorn sea moss,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10.8,45,78.53,87.62,120,60,78.75
Myanmar,Giant tiger prawn,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,25.03,13.43,13.52,...,...,...,14859,22450,26537.5,29900,29616,29784,32838,25800,76084,118200.01,194560.02,196504.02,193212.02,193212.02,184416.02,184420.02,256035.02,263465,260000.02,220000.02
Myanmar,Groupers nei,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,418.5,360,580,630,630,630,750
Myanmar,Indo-Pacific swamp crab,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2420,2530,825,825,1400,1400,...
Myanmar,Orange mud crab,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,20500,21450,7425,8100,12131,12250,16000
Myanmar,Pangas catfishes nei,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2412.8,1672.8,1873.08,985.4,988.8,1275,1600
Myanmar,Tilapias nei,"Indian Ocean, Eastern",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1856,1254.6,1404.81,758,906.4,894,1200
Namibia,Blue mussel,"Atlantic, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,1.2,4.8,8,9,9,9,9,9,10,10,10,12.5,12.5,12.5,12.5,14,14,14,14,0.42,2.8,2.8,2.8
Namibia,European flat oyster,"Atlantic, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,70,140,140,210,420,616,700,700,34.88,39.54,33.66,29.87
Namibia,Gracilaria seaweeds,"Atlantic, Southeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,6.8,6.8,6.8,6.8,6.8,6.8,8,9,10,35.34,62.31,62.31,62.31,65.1,25.11,97.16,93.37,106.7,107.96,95.2,81.03,71.92
Namibia,Mediterranean mussel,"Atlantic, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,12.5,12.5,12.5,12.5,14,14,14,14,...,...,...,...
Namibia,Pacific cupped oyster,"Atlantic, Southeast",Marine,USD 1000,...,...,...,...,...,...,36,40,44,66,77,77,77,69,69,69,72,72,62.5,62.5,125,125,250,420,616,700,700,1594.5,1405.97,1720.35,2223.9
Namibia,Perlemoen abalone,"Atlantic, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,195.2,186.44,165.62,161.6,256.49,660.72,560.19,476.84,423.21
Nauru,Milkfish,"Pacific, Western Central",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,5,0.5,1.5
Netherlands,Aquatic invertebrates nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Netherlands,Blue mussel,"Atlantic, Northeast",Marine,USD 1000,39096.85,75563.8,55832.4,63938.56,42677.8,101650.01,56341.65,48924.46,52260.36,47275.5,56060.72,47863.2,54807.68,55946.4,56592.5,60480,66800,71928,60381.74,80928,73248,69615,61703.9,96502.22,96327.77,77704.94,91766.94,68681.97,88653.16,141569.33,141642.44
Netherlands,Cupped oysters nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,618.1,912.24,1095.41,1486.4,1850.29,2544.87,3491.36,2972.91,2080,1760,1920,3514,3002.88,2640,2685.58,3012.12,3028.4,3398.84,3886.77,4103.46,4523.1,2997,2688.66,5121.81,3575.64,2992.04,3054.76,3056.34
Netherlands,European flat oyster,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,2155.52,713.6,847.49,900,0,323,1728,255.59,328.44,346,226.92,371.45,698.28,401.76,458.94,530.44,202.98,478.75,555.82,712.35,1267.32,1235.18,1235.82
Netherlands,Rainbow trout,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,52.5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Netherlands,Soles nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,238.84,250.45,231.4,239.07,239.19
Netherlands,Turbot,"Atlantic, Northeast",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,108,245,245,245,...,...,...,...,675.33,745.98,747.46,1004.52,925.18,827.84,1619.13,2985.51,2785.6,1735.52,1793.01,1793.94
Netherlands Antilles,Stromboid conchs nei,"Atlantic, Western Central",Marine,USD 1000,...,...,...,52.5,25,25,25,25,12.5,12.5,12.5,10.4,10.4,12.5,12.5,12.5,12.5,13,...,...,...,...,...,...,...,...,...,0,0,0,0
New Caledonia,Blue shrimp,"Pacific, Western Central",Marine,USD 1000,612,1044,708,1154.4,3055.36,3347.76,5967,6871.48,8326.88,6694.91,7483.53,10574.37,10664,11778.48,17290.38,20020,12110,11661.71,14042.61,13462.3,20617.09,20304.89,19107.28,15510.14,22832.65,19066.88,11228.07,16724.15,16580.75,18384.86,19348.47
New Caledonia,Giant river prawn,Oceania - Inland waters,Brackishwater,USD 1000,...,...,...,12.81,13.12,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,Pacific cupped oyster,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,606.28,603.33,783.2,971.28,608.02,642.58,601.8,674.82,386.1,228.69,165,155,267.86,377.12,475.1,514.73,746.11,850.99,918.87,768.13,700.3,856.01,399.78,334.25,345.32,345.5
New Zealand,Abalones nei,"Pacific, Southwest",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,34.92,39.84,84.52,116.91,353.34,343,304.39,2019.63,3788.11,2755.68,2305.47,2869.72
New Zealand,Chinook(=Spring=King) salmon,"Pacific, Southwest",Marine,USD 1000,426.34,826.8,2836.56,4070.4,6500.66,7425,12650,12455,14000,16500,19000,24000,21328,14700,16183.75,15930,12090.74,22944.01,17000.83,22850.86,36227.06,47914.09,61681.91,67742.49,57292.06,27063.89,75731.74,90069.96,74403.41,75118.11,87540.73
New Zealand,New Zealand mussel,"Pacific, Southwest",Marine,USD 1000,4251.83,3247.57,4915.21,6283.23,9681.33,8623.21,8596.08,15150.56,15010.2,15256.2,15774.21,24271.13,17888,19650,22500,21300,77167.8,65917,85815.72,216077.55,120219.02,143865.55,145533.48,342050.78,307574.53,89739.64,240941.45,174735.86,280287.4,301682.9,437156.34
New Zealand,Pacific cupped oyster,"Pacific, Southwest",Marine,USD 1000,706.6,459.62,443.66,481.8,1602.4,1396.5,1995,2640,2400,2601.3,3335.31,4724.44,5614.08,11550,17387.5,19435,4402.21,5708.88,5571.95,7838.57,9443.34,18302.09,18186,12521.46,14293.43,7188.42,9587.86,5709.07,7293.89,8647.47,9152.23
Nicaragua,Blue shrimp,"Pacific, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,51,53.9,...,...,...,...,1032,1434,216.3,294.84,268.47,287.31,329.7,0,0,0,0,...,0,0,0,0,0,0
Nicaragua,Whiteleg shrimp,"Pacific, Eastern Central",Brackishwater,USD 1000,98,175,245,301.5,476,560,595,424,336,1932,6384,15213,16183.2,18306.4,23360.4,21357.05,29249.22,26512.59,28391.88,32663.85,32623.2,39880.62,44960.4,44388,58760,65975.6,63859.95,43285,49661.76,61859.09,73267.2
Nigeria,Bagrid catfish,Africa - Inland waters,Brackishwater,USD 1000,549.55,182.4,196.8,216,310.5,315,657,1428.8,2086.2,2160,2520,2520,...,...,...,4.6,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Freshwater fishes nei,Africa - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,262.3,270,300,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Nigeria,Mullets nei,"Atlantic, Eastern Central",Brackishwater,USD 1000,336,324,326.4,388.7,427.7,429,374.4,2116.8,337.5,300,345,345,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Nigeria,Snappers nei,"Atlantic, Eastern Central",Marine,USD 1000,...,...,...,...,...,...,...,621,2684.5,2450,3150,3150,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Nigeria,Tilapias nei,Africa - Inland waters,Brackishwater,USD 1000,250,457,392.4,432,475.2,1117.2,0,0,4721.4,4500,3600,3420,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Nigeria,Torpedo-shaped catfishes nei,Africa - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,61,0,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Northern Mariana Is.,Whiteleg shrimp,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,85,170,255,335.28,352,340,340,340
Norway,Arctic char,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3430.04,3087.07,3562.08,2797.64,2837.65,2655.13,3006.22
Norway,Atlantic cod,"Atlantic, Northeast",Marine,USD 1000,...,...,...,16,294.51,375,1665,...,696,1101,1183.4,629.84,404.56,618.08,440.98,387.9,385.89,1723.83,3774.59,7254.8,10720.76,24424.47,40804.23,42395.15,66818.12,57542.44,57556.57,47777.31,36099.21,20441.45,6956.06
Norway,Atlantic halibut,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3823.01,4079.13,6313.74,11397.56,11104.69,19534.76,20127.35,18518.44,20211.39,30639.5,22854.01,18211.77,18155.33
Norway,Atlantic salmon,"Atlantic, Northeast",Marine,USD 1000,120345.51,162101.52,215732.23,279829.16,467067.6,505079.97,757219,650580,597674.1,604918.06,795043.06,965002,917253.06,958920.7,1008041.06,1168764.8,1242373.4,880288.8,975471.9,1161562.8,1464377,1891598.4,2431278.8,2650487.5,2737149.5,3225746,4723136,4807128.5,4808358,6461049,6660059.5
Norway,Blue mussel,"Atlantic, Northeast",Marine,USD 1000,...,...,66.94,72.47,56.55,27.95,77,...,...,...,542,426.8,202.4,552.2,375.54,718.43,609.34,828.77,1901.93,1291.21,2398.21,3178.29,2382.49,3354.71,1780.71,1194.45,1365.03,1423.53,1329.51,1761.33,47.71
Norway,Chars nei,"Atlantic, Northeast",Marine,USD 1000,9,6.16,6.18,4.37,29.69,160,644,600,600,800,1021.8,1037.4,1373.82,2160.61,1036.79,1935.03,1082.29,1385.29,1545.11,1484.15,2243.98,2506.27,5196.37,2795.62,...,...,...,...,...,...,...
Norway,European flat oyster,"Atlantic, Northeast",Marine,USD 1000,...,...,35.22,37.5,32.5,18,12,...,...,...,...,...,...,...,...,404.98,58.31,13.68,18.91,24.45,26.73,32.14,32.79,81.77,83.95,85.08,46.02,46.28,30.15,82.08,62.87
Norway,Finfishes nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,2356.44,3962.58,3631.38,2519.71,3428.29,4882.97,6550.36,4836.78,2318.63,3491.25,4962.01,6997.9,10393.74,13877.93,14304.94,2635.98,3063.2,3133.78,3166.39,2193.23,2060.65
Norway,Great Atlantic scallop,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,51.81,58.3,112.9,89.18,92.05,...
Norway,Marine crustaceans nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,85.95,36.62,394.71,460.87,931.7,945.47,587.3,...,...,...,...,...,...
Norway,Marine molluscs nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,724.26,1630.56,2951.62,433.27,296.46,...
Norway,Pacific cupped oyster,"Atlantic, Northeast",Marine,USD 1000,...,...,8.68,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10352.83
Norway,Rainbow trout,"Atlantic, Northeast",Marine,USD 1000,10707,15426,13662.79,28555.18,39084.27,12503.34,15252.93,18661.5,26231.06,28402.18,48477.16,57253.18,74356.42,89111.1,131072.94,162023.23,133487.47,130731.43,175817.19,172936.81,189524.94,195092.64,246424.8,264732.25,293529.66,279548.34,275006.6,264481.9,290553.6,388916.03,366035.47
Norway,Scallops nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,369.57,112.52,73.4,16.77,3.66,320.78,23.29,13.18,30.79,32.36,...,...,...,...,...,540.2
Oman,European seabass,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,58.5,135,140,...,...,...,...,...,...,...,...,...
Oman,Gilthead seabream,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,60.5,...,...,...,...,1655,2070,936.28,426.53,...,176.85,...,...,...,...,...,...
Oman,Green tiger prawn,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.6,...,...,...,...,...
Oman,Indian white prawn,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.17,565.67,767.23,716.75,1014.3,1094.28,2321.2,1837.06
Oman,Mullets nei,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,24,...,...,...,...,...,...,...,...,...,...,...
Oman,"Porgies, seabreams nei","Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,0,0,0,0,0,0,0,0,0,2.44,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Oman,Yellowfin seabream,"Indian Ocean, Western",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,33.41,0,0,0,0,0,0,0,0,0,0
Oman,Yellowfin tuna,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,60,413.63,129.26,...,...,...,...,...,...,...
Pakistan,Penaeus shrimps nei,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,150.62,140,127.5,115.11,101,72.96,32.71,41.21,52.41,57.22,60.46,69.24,92.55,...,50.89,54.14,70,75.6,112.81,128.75,126.64,188.1,202,248.13,271.92,265.97,277.71
Palau,Bear paw clam,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7.3,4.6,0,0,0,9.2,0,22.77,3.13,0.41,0.28,0.5,1.18
Palau,Crocus giant clam,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,1.22,2.44,2.44,0,0,1.77,1.65,0.94,0,0,0
Palau,Elongate giant clam,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0,0,13,13,13,26,0,7.8,15.6,7.67,1.03,0,36.27
Palau,Fluted giant clam,"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.9,0,0,0,9.2,0,1.75,1.29,1.52,0,0.01,4.51
Palau,Giant clam,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,27,19,19,19,19,27,27,19,19,10,10,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Palau,Milkfish,"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,67.14,58.2,96.6,119.58,216.7,119.58,24.28
Palau,Smooth giant clam,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,23,18,8.34,5.56,5.56,22.24,6,60.6,12.3,6.3,0.22,0.26,7.5
"Palestine, Occupied Tr.",European seabass,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,30,0,0,...,...
"Palestine, Occupied Tr.",Gilthead seabream,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,350,410,1080,2028,1590
"Palestine, Occupied Tr.",Nile tilapia,Asia - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,455,93.75,21,42,...
"Palestine, Occupied Tr.",Tilapias nei,Asia - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,399,368.75,203,70,...
Panama,Blue shrimp,"Pacific, Eastern Central",Brackishwater,USD 1000,4627.7,9600,10710,9894,3000,2000,2550,2460,1887,3250,3774,3200,3250,3542,5280,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Panama,Cobia,"Atlantic, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,180,180,300,900,1740,1518,6468,9629.4
Panama,Whiteleg shrimp,"Pacific, Eastern Central",Brackishwater,USD 1000,6391,10720.3,14790,14246,23452.5,15475,24063.5,26978,21071.5,28665,34752.25,29977.6,28600,32131,32466.72,8849.28,4630.56,10697.5,17253.5,28083,30061,27327.3,31242.75,31747.1,35161.86,26921.79,24728.04,27789.99,30109.92,31084.38,38491.17
Papua New Guinea,Barramundi(=Giant seaperch),"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,55.62,54.49,55.19,0,0,0,0
Papua New Guinea,Elkhorn sea moss,"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,12.72,80.63,134.03,182.91
Papua New Guinea,Giant tiger prawn,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,133.48,130.78,110.37,105.97,119.99,111.69,101.62
Papua New Guinea,Indo-Pacific swamp crab,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,198.67,0,57.59,53.61,48.78
Papua New Guinea,Mangrove cupped oyster,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,...,...,...,...,...,...,...,...,...
Papua New Guinea,Milkfish,"Pacific, Western Central",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84,16.8,15.64,14.23
Papua New Guinea,Pearl oyster shells nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,10,10,10,10,10,10,10,...,...,...,...,...,...
Peru,[Chondracanthus chamissoi],"Pacific, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,195.98,66,3.3
Peru,Brine shrimp,"Pacific, Southeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,30.31,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,...
Peru,False abalone,"Pacific, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,41.4,0,15.78,0,66.54,102.74,0,...,...,...,...,...
Peru,Flatfishes nei,"Pacific, Southeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,4.3,12.9,0,0,0,0,0,0,0,0,0,0,2.65,8.24,16.69
Peru,Giant kelps nei,"Pacific, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15.4,...,...
Peru,Gracilaria seaweeds,"Pacific, Southeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0.8,170.25,105.58,105,35.25,7.09,9.58,...,...,...,...,...,0,0,0,0,0,0,0,...
Peru,Marine fishes nei,"Pacific, Southeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,11.99,18.62,4.25,...,0,0,0
Peru,Pacific cupped oyster,"Pacific, Southeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,84.93,46.94,41.47,63.16,24.64,26.88,36.37,18.61,10.47,21.08,...,0,0,...,...,...,...,...
Peru,Peruvian calico scallop,"Pacific, Southeast",Marine,USD 1000,3650,27105,1580,550,700,600,910,1040,1800,3000,5456,4633.25,11810.5,3993.74,14297.38,20289.41,29174.36,35148.68,51083.75,53691.63,79168.05,92362.66,92349.02,162899.52,139404.03,154765.78,514178.53,474025.03,234944.88,617109.2,500891.12
