"","country","year","Q.balance","UV.balance","energy_adequacy","gdp","polyunsatFA_percentseafood","calories_percentseafood","protein_percentseafood","vitaminA_percentseafood","thiamin_percentseafood","niacin_percentseafood","riboflavin_percentseafood","B6_percentseafood","iron_percentseafood","calcium_percentseafood","zinc_percentseafood","native","fishmeal","habitat","spp_farmed","prod_ratio","vitamins_all","trade","fs","nutrition","ecol"
"160","Romania",2011,0.998634583876061,0.865157220125844,1,0.127395968398573,0.0102071233529496,0.0169036209373306,0.0239246741080492,0.0101231799803121,0.0302070724290108,0.03794114064151,0.0132602813207657,0.0265423205509677,0.0344767621113403,0.00403414567039848,0.025881526294363,NA,NA,NA,0.363636363636364,0.770122311738246,0.0228083036248335,0.877971371913384,0.563697984199286,0.0212274406724543,NA
"161","Russian Federation",2011,0.958256225734415,0.895174360827107,1,0.164439330847946,0.0331299481063011,0.0579763966842364,0.0900571318280715,0.0437418383280652,0.10780641917604,0.123513452426946,0.0539713926961876,0.100162060136659,0.12486262156479,0.0212673796029068,0.0975158663706005,0.922222222222222,0.966666666666667,0.955882352941177,NA,NA,0.0841051287877745,NA,0.582219665423973,0.0776367733564368,0.948257080610022
"162","Rwanda",2011,0.669749927708596,0.864136173024318,1,0.00584343256157477,0.00475469173299937,0.00446589998341388,0.0102240710364871,0.00233300316658278,0.00484775007664161,0.00749265660589587,0.00369568465407375,0.00360157212147584,0.0170637963886033,0.00577912643715763,0.004001297637487,NA,NA,NA,0.0340909090909091,0.422558851407366,0.00610186088598973,0.652148317380093,0.502921716280787,0.00620541362189256,NA
"163","Saint Helena",2011,0.771323296213473,0.670808401899938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Saint Kitts and Nevis",2011,0.895413837606749,0.967659086322737,NA,0.14947457046913,0.0740469995350076,0.172851075522527,0.32485651165864,0.327026139561541,0.194632882478331,0.186636490216818,0.15477851054632,0.334280854351908,0.280804946217789,0.240774885496889,0.420066559267649,NA,NA,NA,0.0113636363636364,0.00144716660415504,0.267375158517156,0.621506696844547,NA,0.24643235044122,NA
"165","Saint Lucia",2011,0.566833335603522,0.990080139728457,NA,0.0743151888048192,0.205880966324372,0.172700506153693,0.24156201386845,0.283956285399036,0.169671272845332,0.20621337916496,0.133582458929584,0.300426601349525,0.219918157157983,0.159280773870944,0.297126507431842,NA,NA,NA,0.0340909090909091,0.40240431849863,0.221271929518651,0.65310593127687,NA,0.217301720226884,NA
"166","Saint Vincent and the Grenadines",2011,0.881999590519067,0.76084696369411,1,0.0693219415986331,0.0517071007334144,0.0845174794968148,0.1364305307858,0.07924641467757,0.0884534964598678,0.100154722196671,0.0693837028485014,0.12529245691343,0.102218115004365,0.0556477679337248,0.135754679714611,NA,NA,NA,NA,NA,0.0945189194685927,NA,0.534660970799317,0.0935278606149791,NA
"167","Samoa",2011,0.990428739809502,0.994486367076995,1,0.0378575928293794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795454545454545,0.178913299794841,NA,0.721276135560446,0.51892879641469,NA,NA
"168","Sao Tome and Principe",2011,0.966112660921455,0.822647012969372,1,0.0166501498498505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508325074924925,NA,NA
"169","Saudi Arabia",2011,0.958107869329884,0.999622201883943,1,0.350987226245934,0.0123996395021647,0.0225725466908668,0.0367009491988398,0.0344647545479919,0.0244198634124471,0.0304554110811777,0.0213646321897195,0.0283792315643412,0.0233482551121346,0.0131167808404799,0.0343776010471193,0.966666666666667,0.0333333333333333,0.573529411764706,0.204545454545455,0.611285164962912,0.0262408162244264,0.856338412058913,0.675493613122967,0.0255999695624802,0.524509803921569
"170","Senegal",2011,0.887775357186214,0.69262033702658,1,0.0115497867795054,0.0667167814298727,0.118708706211197,0.249239724018971,0.0395844949179002,0.30633772306353,0.449340118596501,0.183087335296143,0.219937487879438,0.185335284047138,0.270384271524826,0.11123727586682,0.666666666666667,0.744444444444444,0.735294117647059,0.113636363636364,0.218744604319243,0.220655498899037,0.599713432844012,0.505774893389753,0.199991745713849,0.715468409586057
"171","Serbia",2011,0.803487109348982,0.958486708182608,1,0.0895488624370133,0.0121711068136365,0.0190346903309694,0.0302176221581749,0.0196830345906774,0.0329375391115679,0.0415356505175329,0.0214274634830086,0.0349829860667386,0.0381665924337274,0.00622260897341255,0.0288564801570088,NA,NA,NA,0.0568181818181818,0.729644033299084,0.0279765444167093,0.830539283610225,0.544774431218507,0.0259305249669504,NA
"172","Serbia and Montenegro",2011,0.811075931860184,0.91502088494076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568181818181818,NA,NA,NA,NA,NA,NA
"173","Seychelles",2011,0.851827523546953,0.460358613887012,NA,0.164338956541671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.437395379144655,NA,NA,NA
"174","Sierra Leone",2011,0.970485186490793,0.987275568767779,1,0.00567414455248415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113636363636364,0.167874641656216,NA,0.70854513230493,0.502837072276242,NA,NA
"175","Singapore",2011,0.950267730517038,0.842743834072851,NA,0.55679275627096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534090909090909,0.719616886771552,NA,0.83754281712048,NA,NA,NA
"176","Slovakia",2011,0.955834804447927,0.7779285584638,1,0.183897714087534,0.0152182772823526,0.0262840959950947,0.0468866080056506,0.0193875776158909,0.05184181768484,0.0647166164246035,0.0257906032469961,0.054562333193208,0.0566357026513597,0.0107277463650015,0.0475752232163479,NA,NA,NA,0.227272727272727,0.646920232283252,0.0414047025497809,0.793561198398326,0.591948857043767,0.0381478728801223,NA
"177","Slovenia",2011,0.98248935278335,0.972021716226676,1,0.208961328176791,0.0135484947521872,0.0303655887132214,0.0462055937265206,0.0243243528994495,0.0501838748391116,0.0587966487848951,0.0230919680203318,0.0485717048719147,0.0939942806905465,0.0104869393251365,0.0608236994949982,NA,NA,NA,0.306818181818182,0.736701851978278,0.046284183615798,0.897070973662768,0.604480664088395,0.0418539223743921,NA
"178","Solomon Islands",2011,0.89723579993081,0.977175700668212,1,0.0101819995910122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340909090909091,0.598981809743892,NA,0.824464436780972,0.505090999795506,NA,NA
"179","Somalia",2011,0.83850063173359,0.926674123317323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","South Africa",2011,0.990974797460937,0.940945294891252,1,0.0874439982531875,0.0132696548139449,0.0246109950548498,0.0431482540942562,0.0141374091475252,0.0255128021607263,0.0500682349260861,0.015317420602324,0.0394345641000704,0.0295959652702872,0.0687171567130286,0.0250174295133082,0.155555555555556,0.955555555555555,0.897058823529412,0.295454545454545,0.400109405271682,0.0334751228041695,0.777343165874624,0.543721999126594,0.0317118078542188,0.669389978213508
"181","Spain",2011,0.993173424636354,0.965012106236063,1,0.239048151951718,0.0328243734040273,0.110000724206391,0.171318861702784,0.11015029865788,0.154868133231563,0.169984382781776,0.0855964693801955,0.153235548631942,0.40935325374783,0.0512667707294646,0.295803892892461,1,0.955555555555555,0.852941176470588,0.897727272727273,0.616540795220602,0.178782343756639,0.858242108697673,0.619524075975859,0.158582064487847,0.936165577342048
"182","Sri Lanka",2011,0.830375363892313,0.924326768056877,1,0.0624133428913643,0.417808815705708,0.120093434114386,0.261031657152033,0.259713402374541,0.0702665021013093,0.166478112016122,0.0369136775941924,0.107359712946741,0.584848645710549,1,0.1591713240177,1,0,0,0.193181818181818,0.461903970247949,0.298093922095145,0.73886870073238,0.531206671445682,0.289425934884844,0.333333333333333
"183","Saint Pierre and Miquelon",2011,0.989344222569666,0.927105438082958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Sudan",2011,0.606263053468464,0.713402640815038,NA,0.0214321615756669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"185","Sudan (former)",2011,0.988264630152082,0.860966441218212,1,NA,0.000985118450839756,0.00129564679977826,0.00214038607169134,0.000892117535875266,0.00234028479718884,0.00433523163775818,0.000756827339244811,0.00195671352107862,0.00359109028907084,0.000728860947778616,0.00122447556978507,NA,NA,NA,0.0227272727272727,0.462747918384665,0.00197820020472253,0.770659663251653,NA,0.00184061390546269,NA
"186","Suriname",2011,0.849771041569654,0.858788388201487,1,0.108633463745025,0.023396488535954,0.0635364971633954,0.133537370202798,0.0199888766431767,0.0704031055828673,0.059949623366385,0.0451782360932691,0.139764840624834,0.0883780681586385,0.066896968752353,0.120426900363877,NA,NA,NA,0.0568181818181818,0.303147672350365,0.0763733274481751,0.670569034040502,0.554316731872513,0.0755869977715953,NA
"187","Swaziland",2011,0.896454391064531,0.917993510683239,1,0.0524575600204644,0.00486000461000446,0.00465279795094537,0.0105137794503368,0.00877962341903693,0.00811894475453771,0.0170100020758616,0.00575972153706196,0.00924675568142089,0.0137351723910076,0.00610870684433185,0.00547743604857277,NA,NA,NA,0.0909090909090909,0.740699539079308,0.00927954534397892,0.851715813609026,0.526228780010232,0.00856935861482891,NA
"188","Sweden",2011,0.974904438936185,0.97726900794694,1,0.322786540554591,0.0429255628028148,0.0710538811582382,0.112076762179567,0.032725390278487,0.118857348472386,0.147499247148447,0.0557008122564491,0.117029585573946,0.18156986026416,0.0208265610511961,0.198936922188836,0.255555555555556,0.511111111111111,0.705882352941177,0.102272727272727,0.528664313267613,0.109143215904238,0.826945920050246,0.661393270277295,0.0999274484885933,0.490849673202614
"189","Switzerland",2011,0.96152885145968,0.901350281314372,1,0.403996095888923,0.0143616554283466,0.0336136188921149,0.0588521495925571,0.0206293906927759,0.0631191760731269,0.0741904487611175,0.0291059958328221,0.0584663459013958,0.163389058191943,0.0117024363739286,0.118544121386105,NA,NA,NA,0.0795454545454545,0.676934464685497,0.0673933716516518,0.846604532486516,0.701998047944462,0.0587249451932939,NA
"190","Syrian Arab Republic",2011,0.978749264569117,0.835240703933808,NA,NA,0.0116690489005526,0.0300082589267309,0.0436825833218439,0.0255736020553032,0.0311020621470029,0.0428311545559177,0.016985693344177,0.0310987827517646,0.0831066873936046,0.0103759623555553,0.0732500253635928,NA,NA,NA,0.0568181818181818,0.722248205227691,0.0392904962458648,0.845412724576872,NA,0.036334896465095,NA
"191","Taiwan",2011,0.991271878860449,0.836957748866662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.277777777777778,0.470588235294118,NA,NA,NA,NA,NA,NA,0.449455337690632
"192","United Republic of Tanzania",2011,0.875013712822375,0.988728770688384,1,0.011908587471339,0.00235838641954775,0.00388719385467452,0.0081673911807043,0.00113128315065164,0.00518641581509014,0.00876423479712858,0.00246561873646505,0.00466051652379852,0.0049617712035672,0.0111829631188913,0.00480320948123062,NA,NA,NA,NA,NA,0.00539450160335288,NA,0.505954293735669,0.0052335440256136,NA
"193","Thailand",2011,0.999338148505609,0.800308324930643,1,0.0976567093856718,0.0736383829172415,0.0840653743102804,0.149224508479637,0.0841820757603712,0.14982941047956,0.202023517805368,0.104896197733715,0.134241710211367,0.225229928499213,0.0576033825708692,0.263382509664839,0.922222222222222,0.177777777777778,0.117647058823529,0.431818181818182,0.675767691097329,0.152673591590663,0.825138054844527,0.548828354692836,0.138937908948405,0.405882352941176
"194","Timor-Leste",2011,0.571634838649149,0.89803150977284,1,0.0101003518344154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505050175917208,NA,NA
"195","Togo",2011,0.941965493060508,0.604104657682297,1,0.00477901547786784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0454545454545455,0.222599421650668,NA,0.589556524131158,0.502389507738934,NA,NA
"196","Tonga",2011,0.82395206216851,0.975833272068236,NA,0.0330605998638205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,0.588235294117647,0.0795454545454545,0.573258848630796,NA,0.791014727622514,NA,NA,0.751633986928105
"197","Trinidad and Tobago",2011,0.912960001019814,0.899988225172297,1,0.21833583894568,0.0460383398799133,0.0852897917110777,0.15694279458529,0.163093927438741,0.0906597787864391,0.109135046627848,0.0737850531950513,0.174237277458858,0.100286264948365,0.0910515106297853,0.186308856814313,NA,NA,NA,0.0340909090909091,0.179192136918862,0.123569714487425,0.664046787703658,0.60916791947284,0.116075331097789,NA
"198","Tunisia",2011,0.924269516244784,0.979768070979043,1,0.0719211866939625,0.032757287588981,0.0582787435590239,0.0824231378086042,0.063310443289858,0.103082842168206,0.141986930577896,0.0662582908912523,0.112561247197134,0.0924945547349546,0.0226882310569161,0.0833283467690567,NA,NA,NA,0.295454545454545,0.534012039062487,0.0857138608356591,0.812683208762105,0.535960593346981,0.0781063686947166,NA
"199","Turkey",2011,0.991826498003883,0.949618991850679,1,0.129262630870492,0.0105790110796087,0.0234383163374068,0.0301330770825507,0.0230931550069554,0.0215966374211214,0.0337501207043794,0.0189120481708407,0.0243096208787987,0.0347724025809201,0.00763783770374114,0.0240769938755145,0.6,0.244444444444444,0.602941176470588,0.261363636363636,0.637612684744406,0.0235186020427839,0.859686058199656,0.564631315435246,0.0229362928038034,0.482461873638344
"200","Turkmenistan",2011,0.580597893202844,0.879353285617738,1,0.0804747255249614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227272727272727,0.272831903439094,NA,0.577594360753225,0.540237362762481,NA,NA
"201","Turks and Caicos Islands",2011,0.907641913246753,0.887607008918711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Tuvalu",2011,0.908203616877645,0.866194899941448,NA,0.0215063187123924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.133640550458273,NA,0.636013022425789,NA,NA,NA
"203","Uganda",2011,0.876650300487437,0.871972676119126,1,0.00772582533522397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.594879856296729,NA,0.781167610967764,0.503862912667612,NA,NA
"204","Ukraine",2011,0.866355188062032,0.906922665363115,1,0.0574141031892812,0.0361627532026081,0.0599424666516982,0.089187931133532,0.0411364736306588,0.106723612272703,0.135339224299453,0.0598789639776796,0.0920642586916895,0.143213506508211,0.0198124485483006,0.0985277485321136,0.744444444444444,0.944444444444444,0.764705882352941,0.375,0.567379113773218,0.087087029557601,0.780218989066122,0.528707051594641,0.0801808534044224,0.817864923747277
"205","USSR",2011,0.886727855598208,0.981004116039969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","United Arab Emirates",2011,0.958702787321061,0.73469255392666,1,0.426793048405135,0.0255827038337064,0.0744392756827647,0.115851306895835,0.106527813999395,0.07359269102215,0.087504186921503,0.072205122224984,0.0932827909857076,0.0634771764987515,0.0499861291846771,0.0781285198499528,NA,NA,NA,0.136363636363636,0.351765547181397,0.0780880538358901,0.68172029614304,0.713396524202567,0.0764161560999479,NA
"207","United Kingdom",2011,0.939791305246158,0.887479926500335,1,0.269460817691046,0.020025172683866,0.0473043132151073,0.0782626443893666,0.0311269300167355,0.0728600023705493,0.0789265428005825,0.03534129824289,0.0699570387320945,0.10935151002647,0.0195780104462744,0.130131435218892,0.988888888888889,0.1,0.367647058823529,0.397727272727273,0.630638454491652,0.068409095981811,0.819303228746048,0.634730408845523,0.0629877180129844,0.485511982570806
"208","United States of America",2011,0.938614376342411,0.891090526836551,1,0.368271082536893,0.00903105449314856,0.0432696421467437,0.0717076503231562,0.0288132981991924,0.0386790489707956,0.0480155746900168,0.0234062803862585,0.0583608865008368,0.145349251206923,0.0199386557488471,0.171295640630509,0.3,0.7,0.705882352941177,0.488636363636364,0.527727330437092,0.0667323295416724,0.785810744538685,0.684135541268447,0.0598060893905843,0.568627450980392
"209","Uruguay",2011,0.996337875768502,0.874942809619416,1,0.129495589148489,0.0101832284760709,0.0177426848395722,0.0259764672731076,0.00299436003687423,0.0239437473516693,0.0226352297604284,0.0162085952699694,0.0355526271406195,0.0264870405034592,0.00706211482547209,0.0197914101509156,NA,NA,NA,0.136363636363636,0.225974145676284,0.019334390629926,0.699084943688067,0.564747794574244,0.0189615914207417,NA
"210","Uzbekistan",2011,0.626749670317272,0.666779166047532,1,0.0284298986594038,0.000225673837187345,0.000475904642936848,0.000599900095358599,0.000171792801580053,0.000942846303007229,0.00111230769590177,0.000449937309586608,0.000888420795141562,0.000347681616187221,0.000117901836967705,0.000296616920178364,NA,NA,NA,0.0681818181818182,0.73380624857096,0.000540938159818814,0.675778361645254,0.514214949329702,0.000511725804912118,NA
"211","Vanuatu",2011,0.802376743120652,0.895573595746718,1,0.0172141935261569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681818181818182,0.23479110633851,NA,0.64424714840196,0.508607096763078,NA,NA
"212","Venezuela",2011,0.963434765460943,0.684283569920531,1,0.122732308466723,0.0193639957513771,0.047312389991934,0.0773997085122271,0.00276195229190975,0.0440100225218311,0.038533578044807,0.0375850187838532,0.0775520172992394,0.0747088770246066,0.0466664052180995,0.0760058857843164,0,0.222222222222222,0.294117647058824,NA,NA,0.0497279696210829,NA,0.561366154233361,0.0492636228385637,0.172113289760349
"213","Viet Nam",2011,0.942426932318586,0.688976588337106,1,0.0307107924102043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966666666666667,0.2,0.176470588235294,0.272727272727273,0.714553940034637,NA,0.78198582023011,0.515355396205102,NA,0.447712418300654
"214","Yemen",2011,0.957275698992389,0.853558379396833,1,0.0224651180559145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.232144081979009,NA,0.680992720122744,0.511232559027957,NA,NA
"215","Yugoslavia SFR",2011,0.976064045865471,0.673451608482488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681818181818182,NA,NA,NA,NA,NA,NA
"216","Zambia",2011,0.966791515687165,0.657838585120093,0.166666666666667,0.0207063205101412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102272727272727,0.544239941078803,NA,0.722956680628687,0.0936864935884039,NA,NA
"217","Zimbabwe",2011,0.974449247399818,0.976182186919343,0.75,0.00679024691330282,0.00275227260428566,0.00474464171755937,0.0098361183908637,0.00608096257450521,0.00960065398689964,0.0214643392831861,0.0071305456739261,0.00987045609273298,0.0115068897039243,0.00678954144890008,0.00564220613234405,NA,NA,NA,0.0340909090909091,0.530392601045253,0.00976069936205231,0.827008011788138,0.378395123456651,0.00867442069173884,NA
"218","South Sudan",2011,NA,NA,NA,0.021308566347791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"219","Southern Africa",2011,NA,NA,1,0.083483707527249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541741853763624,NA,NA
"220","Tajikistan",2011,NA,NA,0.416666666666667,0.0120771264184425,0.000878715133024723,0.00172502549084837,0.00262078860327498,0.000923175881991025,0.0033500214396896,0.00462765986441555,0.00224530235033183,0.00398429387332276,0.00337645316352353,0.000690203323322211,0.00277569129261723,NA,NA,NA,0.0909090909090909,0.675184470557359,0.00274660014865172,NA,0.214371896542555,0.00247248458330562,NA
"221","Eastern Asia",2011,NA,NA,1,0.221046694277092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610523347138546,NA,NA
"222","Afghanistan",2011,NA,NA,1,0.00820597406897213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113636363636364,0.709226823030263,NA,NA,0.504102987034486,NA,NA
"223","Southern Asia",2011,NA,NA,1,0.038996916111799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519498458055899,NA,NA
"224","West Bank and Gaza Strip",2011,NA,NA,NA,0.0280269033103296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Anguilla",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","British Virgin Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Montserrat",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Puerto Rico",2011,NA,NA,NA,0.250965728166903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113636363636364,0.413601201375278,NA,NA,NA,NA,NA
"229","United States Virgin Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","American Samoa",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.328379401200805,NA,NA,NA,NA,NA
"231","Nauru",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"232","Niue",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Northern Mariana Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Tokelau",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Wallis and Futuna Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Andorra",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Gibraltar",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Holy See",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Liechtenstein",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Monaco",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","San Marino",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
