"","country","species","area","year","value","value.kg","relative.value","production","native","fishmeal","intensity","hatchery","habitat","waste","ecol.score","msi"
"4067","Australia","Australian mussel","Indian Ocean, Eastern",2004,5226.48,1.98876712328767,0.020687955016024,2628,NA,NA,NA,NA,NA,NA,NA,NA
"4068","Australia","Brown tiger prawn","Pacific, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4069","Australia","Chinook(=Spring=King) salmon","Pacific, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070","Australia","Cupped oysters nei","Indian Ocean, Eastern",2004,10573.61,3.31461128526646,0.0418534784476323,3190,5,10,7,7,9,10,8,7.1
"4071","Australia","Eastern king prawn","Pacific, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4072","Australia","Flat and cupped oysters nei","Indian Ocean, Eastern",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4073","Australia","Flat oysters nei","Pacific, Western Central",2004,NA,NA,NA,NA,5,10,7,7,7,9,7.5,7.4
"4074","Australia","Giant tiger prawn","Pacific, Western Central",2004,0,NA,0,NA,10,1,1,5,5,1,3.8,4.9
"4075","Australia","Marine crustaceans nei","Pacific, Southwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4076","Australia","Marine fishes nei","Indian Ocean, Eastern",2004,27.84,6.96,0.000110198961374789,4,NA,NA,NA,NA,NA,NA,NA,NA
"4077","Australia","Marine fishes nei","Pacific, Southwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4078","Australia","Pacific cupped oyster","Indian Ocean, Eastern",2004,16661.44,4.2721641025641,0.0659509117459901,3900,1,10,10,10,7,10,8,7.2
"4079","Australia","Rainbow trout","Pacific, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4080","Australia","Southern Australia scallop","Pacific, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4081","Australia","Southern bluefin tuna","Indian Ocean, Eastern",2004,85369.11,18.7459617918314,0.337916208889731,4554,10,1,1,1,3,1,2.8,4.1
"4082","Australia","Sydney cupped oyster","Indian Ocean, Eastern",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083","Australia","Sydney cupped oyster","Pacific, Southwest",2004,26564.02,4.743575,0.105148254811032,5600,NA,NA,NA,NA,NA,NA,NA,NA
"4084","Bahamas","Brine shrimp","Atlantic, Western Central",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4085","Bahamas","Cobia","Atlantic, Western Central",2004,160,NA,0.95625149414296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4086","Bahamas","Florida pompano","Atlantic, Western Central",2004,7.32,2.44,0.0437485058570404,3,NA,NA,NA,NA,NA,NA,NA,NA
"4087","Bahamas","Red drum","Atlantic, Western Central",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4088","Bahrain","Barramundi(=Giant seaperch)","Indian Ocean, Western",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4089","Bahrain","Gilthead seabream","Indian Ocean, Western",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4090","Bahrain","Mangrove red snapper","Indian Ocean, Western",2004,2.6,2.6,0.121495327102804,1,NA,NA,NA,NA,NA,NA,NA,NA
"4091","Bahrain","Orange-spotted grouper","Indian Ocean, Western",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092","Bahrain","Sobaity seabream","Indian Ocean, Western",2004,15.6,2.6,0.728971962616823,6,NA,NA,NA,NA,NA,NA,NA,NA
"4093","Bahrain","White-spotted spinefoot","Indian Ocean, Western",2004,3.2,3.2,0.149532710280374,1,NA,NA,NA,NA,NA,NA,NA,NA
"4094","Belize","Cobia","Atlantic, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4095","Belize","Eucheuma seaweeds nei","Atlantic, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096","Belize","Palinurid spiny lobsters nei","Atlantic, Western Central",2004,NA,NA,NA,231633,NA,NA,NA,NA,NA,NA,NA,NA
"4097","Bonaire/S.Eustatius/Saba","Cobia","Atlantic, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098","Bosnia and Herzegovina","Common dentex","Mediterranean and Black Sea",2004,NA,NA,NA,236248,NA,NA,NA,NA,NA,NA,NA,NA
"4099","Bosnia and Herzegovina","European flat oyster","Mediterranean and Black Sea",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100","Bosnia and Herzegovina","European seabass","Mediterranean and Black Sea",2004,329,0.0107169614645428,0.535830618892508,30699,NA,NA,NA,NA,NA,NA,NA,NA
"4101","Bosnia and Herzegovina","Gilthead seabream","Mediterranean and Black Sea",2004,270,0.0106032045240339,0.439739413680782,25464,NA,NA,NA,NA,NA,NA,NA,NA
"4102","Bosnia and Herzegovina","Marine fishes nei","Mediterranean and Black Sea",2004,NA,NA,NA,1869,NA,NA,NA,NA,NA,NA,NA,NA
"4103","Bosnia and Herzegovina","Mediterranean mussel","Mediterranean and Black Sea",2004,15,NA,0.0244299674267101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104","Brazil","Cupped oysters nei","Atlantic, Southwest",2004,4023,0.178720568636162,0.0249836981835119,22510,7,10,7,7,7,10,8,7.1
"4105","Brazil","Elkhorn sea moss","Atlantic, Southwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106","Brazil","Gracilaria seaweeds","Atlantic, Southwest",2004,NA,NA,NA,261574,NA,NA,NA,NA,NA,NA,NA,NA
"4107","Brazil","Groupers nei","Atlantic, Southwest",2004,0,NA,0,NA,9,1,5,5,5,4,4.8,5.2
"4108","Brazil","Marine fishes nei","Atlantic, Southwest",2004,0,0,0,2391,NA,NA,NA,NA,NA,NA,NA,NA
"4109","Brazil","Marine molluscs nei","Atlantic, Southwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4110","Brazil","Mullets nei","Atlantic, Southwest",2004,0,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA
"4111","Brazil","Pacific lion's paw","Atlantic, Southwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4112","Brazil","Scallops nei","Atlantic, Southwest",2004,4,NA,2.48408632199969e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4113","Brazil","Snooks(=Robalos) nei","Atlantic, Southwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4114","Brazil","South American rock mussel","Atlantic, Southwest",2004,5190,140.27027027027,0.032231020027946,37,NA,NA,NA,NA,NA,NA,NA,NA
"4115","Brazil","Whiteleg shrimp","Atlantic, Southwest",2004,151808,165.008695652174,0.942760440925322,920,1,3,3,5,1,1,2.3,4
"4116","Bulgaria","Mediterranean mussel","Mediterranean and Black Sea",2004,118,4.72,1,25,NA,NA,NA,NA,NA,NA,NA,NA
"4117","Cambodia","Barramundi(=Giant seaperch)","Pacific, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4118","Cambodia","Blood cockle","Pacific, Western Central",2004,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4119","Cambodia","Eucheuma seaweeds nei","Pacific, Western Central",2004,4210,21.8134715025907,1,193,NA,NA,NA,NA,NA,NA,NA,NA
"4120","Cambodia","Green mussel","Pacific, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4121","Cambodia","Marine fishes nei","Pacific, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4122","Cambodia","Orange-spotted grouper","Pacific, Western Central",2004,NA,NA,NA,15038,NA,NA,NA,NA,NA,NA,NA,NA
"4123","Cambodia","Snappers nei","Pacific, Western Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4124","Canada","American cupped oyster","Atlantic, Northwest",2004,5009.68,NA,0.0115837326719933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4125","Canada","Atlantic bluefin tuna","Atlantic, Northwest",2004,0,NA,0,NA,10,10,5,1,3,1,5,5
"4126","Canada","Atlantic cod","Atlantic, Northwest",2004,0,0,0,4,10,1,3,3,3,3,3.8,4.7
"4127","Canada","Atlantic salmon","Atlantic, Northwest",2004,107797.2,1382.01538461538,0.249256229457649,78,NA,NA,NA,NA,NA,NA,NA,NA
"4128","Canada","Atlantic salmon","Pacific, Northeast",2004,190258.98,NA,0.439930127825753,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4129","Canada","Blue mussel","Atlantic, Northwest",2004,25081.31,597.174047619048,0.057994760164999,42,10,10,9,8,8,10,9.2,8.2
"4130","Canada","Blue mussel","Pacific, Northeast",2004,1001.22,NA,0.00231509094909318,NA,10,10,9,8,8,10,9.2,8.2
"4131","Canada","Butter clam","Atlantic, Northwest",2004,70095.22,673.9925,0.162079072927723,104,NA,NA,NA,NA,NA,NA,NA,NA
"4132","Canada","Chinook(=Spring=King) salmon","Pacific, Northeast",2004,18.9,NA,4.37019026166688e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4133","Canada","Coho(=Silver) salmon","Pacific, Northeast",2004,5226.48,174.216,0.0120850328035961,30,NA,NA,NA,NA,NA,NA,NA,NA
"4134","Canada","Japanese carpet shell","Pacific, Northeast",2004,368,0.140030441400304,0.000850915352536196,2628,NA,NA,NA,NA,NA,NA,NA,NA
"4135","Canada","Marine molluscs nei","Atlantic, Northwest",2004,2207.11,47.980652173913,0.00510343419493523,46,NA,NA,NA,NA,NA,NA,NA,NA
"4136","Canada","Marine molluscs nei","Pacific, Northeast",2004,NA,NA,NA,634,NA,NA,NA,NA,NA,NA,NA,NA
"4137","Canada","Pacific cupped oyster","Pacific, Northeast",2004,274.34,NA,0.000634348146235815,NA,1,10,1,5,7,10,5.7,6.1
"4138","Canada","Rainbow trout","Pacific, Northeast",2004,25081.31,432.436379310345,0.057994760164999,58,NA,NA,NA,NA,NA,NA,NA,NA
"4139","Canada","Salmonids nei","Atlantic, Northwest",2004,55.7,0.00244523464594583,0.000128793437870288,22779,NA,NA,NA,NA,NA,NA,NA,NA
"4140","Canada","Scallops nei","Atlantic, Northwest",2004,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"4141","Canada","Scallops nei","Pacific, Northeast",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4142","Channel Islands","Blue mussel","Atlantic, Northeast",2004,16.68,NA,6.38927851485588e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4143","Channel Islands","European flat oyster","Atlantic, Northeast",2004,840.97,0.834295634920635,0.00322133786129397,1008,NA,NA,NA,NA,NA,NA,NA,NA
"4144","Channel Islands","Great Atlantic scallop","Atlantic, Northeast",2004,0,0,0,76,NA,NA,NA,NA,NA,NA,NA,NA
"4145","Channel Islands","Grooved carpet shell","Atlantic, Northeast",2004,11173.61,NA,0.042800543349148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4146","Channel Islands","Pacific cupped oyster","Atlantic, Northeast",2004,21,0.0221285563751317,8.04405568417107e-05,949,NA,NA,NA,NA,NA,NA,NA,NA
"4147","Channel Islands","Tuberculate abalone","Atlantic, Northeast",2004,241640.02,40273.3366666667,0.925602750668672,6,NA,NA,NA,NA,NA,NA,NA,NA
"4148","Channel Islands","Turbot","Atlantic, Northeast",2004,7370.06,NA,0.0282310347788961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4149","Chile","[Porphyra columbina]","Pacific, Southeast",2004,189829.28,724.539236641221,0.437004139825925,262,NA,NA,NA,NA,NA,NA,NA,NA
"4150","Chile","Atlantic salmon","Pacific, Southeast",2004,NA,NA,NA,NA,1,1,1,1,1,2,1.2,2.5
"4151","Chile","Chilean flat oyster","Pacific, Southeast",2004,3250,NA,0.00748179340107203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4152","Chile","Chilean mussel","Pacific, Southeast",2004,8,0.00246153846153846,1.84167222180235e-05,3250,NA,NA,NA,NA,NA,NA,NA,NA
"4153","Chile","Chinook(=Spring=King) salmon","Pacific, Southeast",2004,10701.19,2675.2975,0.0246351054540363,4,NA,NA,NA,NA,NA,NA,NA,NA
"4154","Chile","Cholga mussel","Pacific, Southeast",2004,NA,NA,NA,12474,NA,NA,NA,NA,NA,NA,NA,NA
"4155","Chile","Choro mussel","Pacific, Southeast",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156","Chile","Coho(=Silver) salmon","Pacific, Southeast",2004,357.3,NA,0.000822536856062473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4157","Chile","Giant kelp","Pacific, Southeast",2004,80.6,0.203022670025189,0.000185548476346586,397,NA,NA,NA,NA,NA,NA,NA,NA
"4158","Chile","Gracilaria seaweeds","Pacific, Southeast",2004,NA,NA,NA,20,10,10,10,7,10,10,9.5,8.4
"4159","Chile","Japanese abalone","Pacific, Southeast",2004,125885.45,NA,0.28979967049261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4160","Chile","Masu(=Cherry) salmon","Pacific, Southeast",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4161","Chile","Pacific cupped oyster","Pacific, Southeast",2004,103934.14,NA,0.239265773168645,NA,1,10,7,5,7,1,5.2,5.6
"4162","Chile","Peruvian calico scallop","Pacific, Southeast",2004,NA,NA,NA,55361,NA,NA,NA,NA,NA,NA,NA,NA
"4163","Chile","Rainbow trout","Pacific, Southeast",2004,97.87,NA,0.000225305575434745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4164","Chile","Red abalone","Pacific, Southeast",2004,244,4.43636363636364,0.000561710027649716,55,NA,NA,NA,NA,NA,NA,NA,NA
"4165","Chile","Yellowtail amberjack","Pacific, Southeast",2004,0,0,0,61,NA,NA,NA,NA,NA,NA,NA,NA
"4166","China","Abalones nei","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4167","China","Amberjacks nei","Pacific, Northwest",2004,39469.87,NA,0.168854553162835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4168","China","Aquatic invertebrates nei","Pacific, Northwest",2004,NA,NA,NA,2668,NA,NA,NA,NA,NA,NA,NA,NA
"4169","China","Blood cockle","Pacific, Northwest",2004,14436.62,NA,0.0617607562244733,NA,10,10,7,3,5,7,7,7
"4170","China","Bright green nori","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4171","China","Cobia","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4172","China","Constricted tagelus","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4173","China","Cupped oysters nei","Pacific, Northwest",2004,9.1,NA,3.89303647005121e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4174","China","Eucheuma seaweeds nei","Pacific, Northwest",2004,38934.91,12978.3033333333,0.166565961085892,3,NA,NA,NA,NA,NA,NA,NA,NA
"4175","China","Fusiform sargassum","Pacific, Northwest",2004,NA,NA,NA,5272,NA,NA,NA,NA,NA,NA,NA,NA
"4176","China","Gracilaria seaweeds","Pacific, Northwest",2004,15955.94,NA,0.068260501465878,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4177","China","Groupers nei","Pacific, Northwest",2004,NA,NA,NA,2860,9,1,5,5,5,4,4.8,5.3
"4178","China","Indo-Pacific swamp crab","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4179","China","Japanese carpet shell","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180","China","Japanese isinglass","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4181","China","Japanese kelp","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4182","China","Japanese sea cucumber","Pacific, Northwest",2004,5,NA,2.13903102750067e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4183","China","Japanese seabass","Pacific, Northwest",2004,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
"4184","China","Jellyfishes nei","Pacific, Northwest",2004,1759.21,NA,0.00752600954777889,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4185","China","Large yellow croaker","Pacific, Northwest",2004,0,0,0,89,NA,NA,NA,NA,NA,NA,NA,NA
"4186","China","Lefteye flounders nei","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187","China","Marine crabs nei","Pacific, Northwest",2004,22565.18,NA,0.096535240322275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4188","China","Marine fishes nei","Pacific, Northwest",2004,4695.76,1.49832801531589,0.0200887526753931,3134,NA,NA,NA,NA,NA,NA,NA,NA
"4189","China","Marine molluscs nei","Pacific, Northwest",2004,0,0,0,743,NA,NA,NA,NA,NA,NA,NA,NA
"4190","China","Nori nei","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4191","China","Pearl oyster shells nei","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4192","China","Pen shells nei","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4193","China","Porgies, seabreams nei","Pacific, Northwest",2004,1333.5,NA,0.00570479575034428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4194","China","Portunus swimcrabs nei","Pacific, Northwest",2004,11061.43,31.6040857142857,0.0473214839570534,350,NA,NA,NA,NA,NA,NA,NA,NA
"4195","China","Red drum","Pacific, Northwest",2004,36,0.0213649851632047,0.000154010233980048,1685,1,1,2,5,4,5,3,4.4
"4196","China","Righteye flounders nei","Pacific, Northwest",2004,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"4197","China","Scallops nei","Pacific, Northwest",2004,53855.21,NA,0.230395930365128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4198","China","Sea mussels nei","Pacific, Northwest",2004,222.8,0.176825396825397,0.000953152225854297,1260,NA,NA,NA,NA,NA,NA,NA,NA
"4199","China","Sea snails","Pacific, Northwest",2004,0,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA
"4200","China","Sea urchins nei","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4201","China","Seaweeds nei","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4202","China","Snubnose pompano","Pacific, Northwest",2004,25114.17,NA,0.107439977719853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4203","China","Tiger pufferfish","Pacific, Northwest",2004,2070,2.72368421052632,0.00885558845385276,760,NA,NA,NA,NA,NA,NA,NA,NA
"4204","China","Turbot","Pacific, Northwest",2004,2226,4.83913043478261,0.00952296613443297,460,NA,NA,NA,NA,NA,NA,NA,NA
"4205","China","Wakame","Pacific, Northwest",2004,NA,NA,NA,636,NA,NA,NA,NA,NA,NA,NA,NA
"4206","China, Hong Kong SAR","Areolate grouper","Pacific, Northwest",2004,39.84,NA,0.00021049777334145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4207","China, Hong Kong SAR","Barramundi(=Giant seaperch)","Pacific, Northwest",2004,107283.76,107283.76,0.566842183626972,1,NA,NA,NA,NA,NA,NA,NA,NA
"4208","China, Hong Kong SAR","Cupped oysters nei","Pacific, Northwest",2004,1444,0.0706630780523611,0.00762948756789795,20435,NA,NA,NA,NA,NA,NA,NA,NA
"4209","China, Hong Kong SAR","Goldlined seabream","Pacific, Northwest",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4210","China, Hong Kong SAR","Greasy grouper","Pacific, Northwest",2004,70045,NA,0.37008826640818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4211","China, Hong Kong SAR","Hong Kong grouper","Pacific, Northwest",2004,689.47,0.0492162181454779,0.00364286897052535,14009,NA,NA,NA,NA,NA,NA,NA,NA
"4212","China, Hong Kong SAR","Mangrove red snapper","Pacific, Northwest",2004,7810,251.935483870968,0.0412647492418857,31,NA,NA,NA,NA,NA,NA,NA,NA
"4213","China, Hong Kong SAR","Marine fishes nei","Pacific, Northwest",2004,160,0.102432778489117,0.000845372583700604,1562,NA,NA,NA,NA,NA,NA,NA,NA
"4214","China, Hong Kong SAR","Orange-spotted grouper","Pacific, Northwest",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4215","China, Hong Kong SAR","Russell's snapper","Pacific, Northwest",2004,1556.72,NA,0.00822505255311502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4216","China, Hong Kong SAR","Silver seabream","Pacific, Northwest",2004,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA
"4217","China, Hong Kong SAR","Snappers nei","Pacific, Northwest",2004,51,NA,0.000269462511054567,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4218","China, Hong Kong SAR","Snubnose pompano","Pacific, Northwest",2004,185.87,10.9335294117647,0.000982058763327695,17,NA,NA,NA,NA,NA,NA,NA,NA
"4219","Colombia","Cobia","Atlantic, Western Central",2004,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA
"4220","Colombia","Cupped oysters nei","Atlantic, Western Central",2004,NA,NA,NA,NA,5,10,7,7,7,10,7.7,6.9
"4221","Colombia","Tarpon","Atlantic, Western Central",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4222","Colombia","Whiteleg shrimp","Atlantic, Western Central",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4223","Colombia","Whiteleg shrimp","Pacific, Southeast",2004,54064.73,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4224","Cook Islands","Blacklip pearl oyster","Pacific, Eastern Central",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4225","Cook Islands","Giant clams nei","Pacific, Eastern Central",2004,30769.87,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4226","Costa Rica","Natantian decapods nei","Pacific, Eastern Central",2004,320,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4227","Croatia","Atlantic bluefin tuna","Mediterranean and Black Sea",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4228","Croatia","Common dentex","Mediterranean and Black Sea",2004,19706.76,NA,0.567381514083797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229","Croatia","European flat oyster","Mediterranean and Black Sea",2004,NA,NA,NA,3968,NA,NA,NA,NA,NA,NA,NA,NA
"4230","Croatia","European seabass","Mediterranean and Black Sea",2004,0.46,NA,1.32439577321968e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4231","Croatia","Gilthead seabream","Mediterranean and Black Sea",2004,53,53,0.00152593426044876,1,NA,NA,NA,NA,NA,NA,NA,NA
"4232","Croatia","Great Mediterranean scallop","Mediterranean and Black Sea",2004,10720.76,428.8304,0.308663678906579,25,NA,NA,NA,NA,NA,NA,NA,NA
"4233","Croatia","Marine fishes nei","Mediterranean and Black Sea",2004,NA,NA,NA,3165,NA,NA,NA,NA,NA,NA,NA,NA
"4234","Croatia","Marine molluscs nei","Mediterranean and Black Sea",2004,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4235","Croatia","Meagre","Mediterranean and Black Sea",2004,7.32,NA,0.000210751675216697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4236","Croatia","Mediterranean mussel","Mediterranean and Black Sea",2004,3953.52,1317.84,0.113826634289989,3,NA,NA,NA,NA,NA,NA,NA,NA
"4237","Croatia","Pargo breams nei","Mediterranean and Black Sea",2004,84,0.0614035087719298,0.00241846184674898,1368,NA,NA,NA,NA,NA,NA,NA,NA
"4238","Croatia","Rainbow trout","Mediterranean and Black Sea",2004,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA
"4239","Croatia","Sharpsnout seabream","Mediterranean and Black Sea",2004,207,NA,0.00595978097948856,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4240","Croatia","Turbot","Mediterranean and Black Sea",2004,0,0,0,69,NA,NA,NA,NA,NA,NA,NA,NA
"4241","Cuba","Mangrove cupped oyster","Atlantic, Western Central",2004,17075.57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4242","Cuba","Tropical spiny lobsters nei","Atlantic, Western Central",2004,NA,NA,NA,2458,NA,NA,NA,NA,NA,NA,NA,NA
"4243","Cyprus","Atlantic bluefin tuna","Mediterranean and Black Sea",2004,793.88,NA,0.0380630551801148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4244","Cyprus","European seabass","Mediterranean and Black Sea",2004,72.62,NA,0.00348180967801172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4245","Cyprus","Gilthead seabream","Mediterranean and Black Sea",2004,11298.66,2.86768020304569,0.541721064948552,3940,NA,NA,NA,NA,NA,NA,NA,NA
"4246","Cyprus","Indian white prawn","Mediterranean and Black Sea",2004,NA,NA,NA,1379,NA,NA,NA,NA,NA,NA,NA,NA
"4247","Cyprus","Japanese seabream","Mediterranean and Black Sea",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4248","Cyprus","Marbled spinefoot","Mediterranean and Black Sea",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4249","Cyprus","Meagre","Mediterranean and Black Sea",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4250","Cyprus","Red porgy","Mediterranean and Black Sea",2004,8691.81,NA,0.416734070193321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4251","Cyprus","Sharpsnout seabream","Mediterranean and Black Sea",2004,NA,NA,NA,1356,NA,NA,NA,NA,NA,NA,NA,NA
"4252","Cyprus","Shi drum","Mediterranean and Black Sea",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4253","Denmark","Atlantic cod","Atlantic, Northeast",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4254","Denmark","Atlantic salmon","Atlantic, Northeast",2004,0,NA,0,NA,10,3,1,5,5,7,5.2,5.5
"4255","Denmark","Blue mussel","Atlantic, Northeast",2004,NA,NA,NA,NA,10,10,9,8,7,10,9,8.1
"4256","Denmark","Brown seaweeds","Atlantic, Northeast",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4257","Denmark","European eel","Atlantic, Northeast",2004,4200,NA,0.0398534455960614,NA,10,3,3,3,6,7,5.3,5.9
"4258","Denmark","European flounder","Atlantic, Northeast",2004,88603.02,126.575742857143,0.8407465802897,700,NA,NA,NA,NA,NA,NA,NA,NA
"4259","Denmark","Marine fishes nei","Atlantic, Northeast",2004,48,NA,0.000455467949669273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4260","Denmark","Rainbow trout","Atlantic, Northeast",2004,6148.6,768.575,0.0583435465695103,8,NA,NA,NA,NA,NA,NA,NA,NA
